"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,1.517227,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2022-12","Dec-2022","NATUSD","National currency per US dollar","0","Units",,,1.482591,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2023-01","Jan-2023","NATUSD","National currency per US dollar","0","Units",,,1.439632,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2023-02","Feb-2023","NATUSD","National currency per US dollar","0","Units",,,1.44654,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2023-03","Mar-2023","NATUSD","National currency per US dollar","0","Units",,,1.495487,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2023-04","Apr-2023","NATUSD","National currency per US dollar","0","Units",,,1.494015,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2023-05","May-2023","NATUSD","National currency per US dollar","0","Units",,,1.503796,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2023-06","Jun-2023","NATUSD","National currency per US dollar","0","Units",,,1.491018,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2023-07","Jul-2023","NATUSD","National currency per US dollar","0","Units",,,1.484395,,
"CCUS","Currency exchange rates, monthly average","AUS","Australia","M","Monthly","2023-08","Aug-2023","NATUSD","National currency per US dollar","0","Units",,,1.540574,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,1.34121,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,1.253538,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","A","Annual","2022","2022","NATUSD","National currency per US dollar","0","Units",,,1.301728,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2020-Q1","Q1-2020","NATUSD","National currency per US dollar","0","Units",,,1.343964,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2020-Q2","Q2-2020","NATUSD","National currency per US dollar","0","Units",,,1.38609,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2020-Q3","Q3-2020","NATUSD","National currency per US dollar","0","Units",,,1.331887,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2020-Q4","Q4-2020","NATUSD","National currency per US dollar","0","Units",,,1.302899,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2021-Q1","Q1-2021","NATUSD","National currency per US dollar","0","Units",,,1.266579,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2021-Q2","Q2-2021","NATUSD","National currency per US dollar","0","Units",,,1.228034,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2021-Q3","Q3-2021","NATUSD","National currency per US dollar","0","Units",,,1.259564,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2021-Q4","Q4-2021","NATUSD","National currency per US dollar","0","Units",,,1.259975,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2022-Q1","Q1-2022","NATUSD","National currency per US dollar","0","Units",,,1.266437,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2022-Q2","Q2-2022","NATUSD","National currency per US dollar","0","Units",,,1.276386,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2022-Q3","Q3-2022","NATUSD","National currency per US dollar","0","Units",,,1.306143,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2022-Q4","Q4-2022","NATUSD","National currency per US dollar","0","Units",,,1.357946,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2023-Q1","Q1-2023","NATUSD","National currency per US dollar","0","Units",,,1.352049,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","Q","Quarterly","2023-Q2","Q2-2023","NATUSD","National currency per US dollar","0","Units",,,1.343064,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-01","Jan-2020","NATUSD","National currency per US dollar","0","Units",,,1.308244,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-02","Feb-2020","NATUSD","National currency per US dollar","0","Units",,,1.3284,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-03","Mar-2020","NATUSD","National currency per US dollar","0","Units",,,1.39525,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-04","Apr-2020","NATUSD","National currency per US dollar","0","Units",,,1.405677,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-05","May-2020","NATUSD","National currency per US dollar","0","Units",,,1.397562,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-06","Jun-2020","NATUSD","National currency per US dollar","0","Units",,,1.355032,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-07","Jul-2020","NATUSD","National currency per US dollar","0","Units",,,1.350413,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-08","Aug-2020","NATUSD","National currency per US dollar","0","Units",,,1.323071,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-09","Sep-2020","NATUSD","National currency per US dollar","0","Units",,,1.322177,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-10","Oct-2020","NATUSD","National currency per US dollar","0","Units",,,1.321114,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-11","Nov-2020","NATUSD","National currency per US dollar","0","Units",,,1.306576,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2020-12","Dec-2020","NATUSD","National currency per US dollar","0","Units",,,1.281009,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-01","Jan-2021","NATUSD","National currency per US dollar","0","Units",,,1.272443,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-02","Feb-2021","NATUSD","National currency per US dollar","0","Units",,,1.26992,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-03","Mar-2021","NATUSD","National currency per US dollar","0","Units",,,1.257374,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-04","Apr-2021","NATUSD","National currency per US dollar","0","Units",,,1.249905,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-05","May-2021","NATUSD","National currency per US dollar","0","Units",,,1.212333,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-06","Jun-2021","NATUSD","National currency per US dollar","0","Units",,,1.221864,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-07","Jul-2021","NATUSD","National currency per US dollar","0","Units",,,1.252268,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-08","Aug-2021","NATUSD","National currency per US dollar","0","Units",,,1.259677,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-09","Sep-2021","NATUSD","National currency per US dollar","0","Units",,,1.266745,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-10","Oct-2021","NATUSD","National currency per US dollar","0","Units",,,1.2439,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,1.256445,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,1.279578,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,1.261848,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,1.271675,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,1.265787,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,1.262671,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,1.285123,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,1.281364,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,1.293962,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,1.291744,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,1.332723,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,1.37001,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,1.344536,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2022-12","Dec-2022","NATUSD","National currency per US dollar","0","Units",,,1.359291,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2023-01","Jan-2023","NATUSD","National currency per US dollar","0","Units",,,1.342723,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2023-02","Feb-2023","NATUSD","National currency per US dollar","0","Units",,,1.34521,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2023-03","Mar-2023","NATUSD","National currency per US dollar","0","Units",,,1.368213,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2023-04","Apr-2023","NATUSD","National currency per US dollar","0","Units",,,1.34847,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2023-05","May-2023","NATUSD","National currency per US dollar","0","Units",,,1.351939,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2023-06","Jun-2023","NATUSD","National currency per US dollar","0","Units",,,1.328782,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2023-07","Jul-2023","NATUSD","National currency per US dollar","0","Units",,,1.321581,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2023-08","Aug-2023","NATUSD","National currency per US dollar","0","Units",,,1.34797,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,23.21246,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,21.68222,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","A","Annual","2022","2022","NATUSD","National currency per US dollar","0","Units",,,23.35057,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2020-Q1","Q1-2020","NATUSD","National currency per US dollar","0","Units",,,23.24278,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2020-Q2","Q2-2020","NATUSD","National currency per US dollar","0","Units",,,24.59617,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2020-Q3","Q3-2020","NATUSD","National currency per US dollar","0","Units",,,22.6491,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2020-Q4","Q4-2020","NATUSD","National currency per US dollar","0","Units",,,22.36179,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2021-Q1","Q1-2021","NATUSD","National currency per US dollar","0","Units",,,21.62162,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2021-Q2","Q2-2021","NATUSD","National currency per US dollar","0","Units",,,21.2899,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2021-Q3","Q3-2021","NATUSD","National currency per US dollar","0","Units",,,21.63203,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2021-Q4","Q4-2021","NATUSD","National currency per US dollar","0","Units",,,22.18534,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2022-Q1","Q1-2022","NATUSD","National currency per US dollar","0","Units",,,21.95899,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2022-Q2","Q2-2022","NATUSD","National currency per US dollar","0","Units",,,23.12624,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2022-Q3","Q3-2022","NATUSD","National currency per US dollar","0","Units",,,24.39499,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2022-Q4","Q4-2022","NATUSD","National currency per US dollar","0","Units",,,23.92207,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2023-Q1","Q1-2023","NATUSD","National currency per US dollar","0","Units",,,22.16806,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","Q","Quarterly","2023-Q2","Q2-2023","NATUSD","National currency per US dollar","0","Units",,,21.64681,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-01","Jan-2020","NATUSD","National currency per US dollar","0","Units",,,22.71287,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-02","Feb-2020","NATUSD","National currency per US dollar","0","Units",,,22.9726,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-03","Mar-2020","NATUSD","National currency per US dollar","0","Units",,,24.04286,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-04","Apr-2020","NATUSD","National currency per US dollar","0","Units",,,25.06968,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-05","May-2020","NATUSD","National currency per US dollar","0","Units",,,25.01238,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-06","Jun-2020","NATUSD","National currency per US dollar","0","Units",,,23.70646,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-07","Jul-2020","NATUSD","National currency per US dollar","0","Units",,,23.145,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-08","Aug-2020","NATUSD","National currency per US dollar","0","Units",,,22.12238,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-09","Sep-2020","NATUSD","National currency per US dollar","0","Units",,,22.67991,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-10","Oct-2020","NATUSD","National currency per US dollar","0","Units",,,23.09841,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-11","Nov-2020","NATUSD","National currency per US dollar","0","Units",,,22.35705,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2020-12","Dec-2020","NATUSD","National currency per US dollar","0","Units",,,21.62991,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-01","Jan-2021","NATUSD","National currency per US dollar","0","Units",,,21.47471,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-02","Feb-2021","NATUSD","National currency per US dollar","0","Units",,,21.3881,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-03","Mar-2021","NATUSD","National currency per US dollar","0","Units",,,22.00204,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-04","Apr-2021","NATUSD","National currency per US dollar","0","Units",,,21.69459,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-05","May-2021","NATUSD","National currency per US dollar","0","Units",,,21.04362,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-06","Jun-2021","NATUSD","National currency per US dollar","0","Units",,,21.1315,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-07","Jul-2021","NATUSD","National currency per US dollar","0","Units",,,21.69164,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-08","Aug-2021","NATUSD","National currency per US dollar","0","Units",,,21.63445,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-09","Sep-2021","NATUSD","National currency per US dollar","0","Units",,,21.57,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-10","Oct-2021","NATUSD","National currency per US dollar","0","Units",,,21.97324,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,22.24491,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,22.33787,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,21.62829,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,21.54965,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,22.69904,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,22.57957,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,23.39923,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,23.39991,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,24.11067,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,24.261,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,24.81332,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,24.96052,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,23.88891,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2022-12","Dec-2022","NATUSD","National currency per US dollar","0","Units",,,22.91677,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2023-01","Jan-2023","NATUSD","National currency per US dollar","0","Units",,,22.2515,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2023-02","Feb-2023","NATUSD","National currency per US dollar","0","Units",,,22.12945,,
"CCUS","Currency exchange rates, monthly average","CZE","Czech Republic","M","Monthly","2023-03","Mar-2023","NATUSD","National currency per US dollar","0","Units",,,22.12322,,
